time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,lad_code,lad_name,fsm,area_of_learning,number_of_pupils,at_least_expected_number,at_least_expected_percent
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,FSM,Literacy,1278,674,53
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,All other pupils,Literacy,12912,9935,77
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,Total,Literacy,3219,2244,70
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,FSM,Literacy,473,312,66
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,All other pupils,Literacy,2746,1932,70
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,Total,Literacy,8985,6692,74
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,FSM,Literacy,1240,706,57
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,All other pupils,Literacy,7745,5986,77
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,Total,Literacy,3022,2070,68
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,FSM,Literacy,501,295,59
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,All other pupils,Literacy,2521,1775,70
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,Total,Literacy,2177,1639,75
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,FSM,Literacy,359,212,59
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,All other pupils,Literacy,1818,1427,78
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,Total,Literacy,7900,5771,73
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,FSM,Literacy,759,435,57
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,All other pupils,Literacy,7141,5336,75
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,Total,Literacy,2417,1813,75
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,FSM,Literacy,303,207,68
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,All other pupils,Literacy,2114,1606,76
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,Total,Literacy,1297,1017,78
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,FSM,Literacy,63,40,63
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,All other pupils,Literacy,1234,977,79
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,Total,Literacy,2639,1945,74
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,FSM,Literacy,400,213,53
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,All other pupils,Literacy,2239,1732,77
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,Buckinghamshire,Total,Literacy,6154,4704,76
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,Buckinghamshire,FSM,Literacy,513,285,56
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,Buckinghamshire,All other pupils,Literacy,5641,4419,78
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,Total,Literacy,5341,4127,77
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,FSM,Literacy,835,526,63
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,All other pupils,Literacy,4506,3601,80
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,Total,Literacy,15180,11920,79
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,FSM,Literacy,1416,836,59
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,All other pupils,Literacy,13764,11084,81
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,Total,Literacy,1328,967,73
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,FSM,Literacy,218,120,55
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,All other pupils,Literacy,1110,847,76
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,Total,Literacy,17930,13630,76
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,FSM,Literacy,2301,1351,59
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,All other pupils,Literacy,15629,12279,79
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000035,Medway,Total,Literacy,3486,2610,75
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000035,Medway,FSM,Literacy,430,251,58
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000035,Medway,All other pupils,Literacy,3056,2359,77
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,Total,Literacy,3644,2737,75
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,FSM,Literacy,326,190,58
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,All other pupils,Literacy,3318,2547,77
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,Total,Literacy,7484,5622,75
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,FSM,Literacy,617,320,52
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,All other pupils,Literacy,6867,5302,77
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,Total,Literacy,2385,1683,71
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,FSM,Literacy,471,265,56
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,All other pupils,Literacy,1914,1418,74
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,Total,Literacy,1928,1373,71
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,FSM,Literacy,306,177,58
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,All other pupils,Literacy,1622,1196,74
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,Total,Literacy,2336,1770,76
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,FSM,Literacy,221,154,70
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,All other pupils,Literacy,2115,1616,76
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,Total,Literacy,2925,2122,73
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,FSM,Literacy,580,343,59
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,All other pupils,Literacy,2345,1779,76
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,Total,Literacy,13466,10792,80
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,FSM,Literacy,1092,590,54
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,All other pupils,Literacy,12374,10202,82
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,Total,Literacy,1863,1430,77
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,FSM,Literacy,140,59,42
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,All other pupils,Literacy,1723,1371,80
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,Total,Literacy,9235,6795,74
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,FSM,Literacy,771,402,52
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,All other pupils,Literacy,8464,6393,76
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,Total,Literacy,1631,1249,77
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,FSM,Literacy,100,55,55
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,All other pupils,Literacy,1531,1194,78
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,Total,Literacy,2175,1720,79
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,FSM,Literacy,136,75,55
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,All other pupils,Literacy,2039,1645,81
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,Total,Literacy,1845,1401,76
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,FSM,Literacy,213,101,47
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,All other pupils,Literacy,1632,1300,80
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,Bournemouth Christchurch and Poole,Total,Literacy,3948,2943,75
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,Bournemouth Christchurch and Poole,FSM,Literacy,463,270,58
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,Bournemouth Christchurch and Poole,All other pupils,Literacy,3485,2673,77
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,Bristol City of,Total,Literacy,5280,3814,72
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,Bristol City of,FSM,Literacy,894,493,55
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,Bristol City of,All other pupils,Literacy,4386,3321,76
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,Total,Literacy,5715,4113,72
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,FSM,Literacy,760,401,53
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,All other pupils,Literacy,4955,3712,75
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,Total,Literacy,7807,5781,74
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,FSM,Literacy,618,345,56
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,All other pupils,Literacy,7189,5436,76
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000059,Dorset,Total,Literacy,3423,2490,73
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000059,Dorset,FSM,Literacy,381,209,55
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000059,Dorset,All other pupils,Literacy,3042,2281,75
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,Total,Literacy,6773,5008,74
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,FSM,Literacy,641,349,54
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,All other pupils,Literacy,6132,4659,76
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,Total,Literacy,28,25,89
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,FSM,Literacy,0,.,.
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,All other pupils,Literacy,28,25,89
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,Total,Literacy,2237,1694,76
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,FSM,Literacy,223,124,56
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,All other pupils,Literacy,2014,1570,78
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,Total,Literacy,2927,2058,70
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,FSM,Literacy,528,298,56
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,All other pupils,Literacy,2399,1760,73
